SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
PRWM,43.34,41.10,41.10,41.10,41.10,-2.24,-5.17%,500
TRSM,2.60,2.51,2.51,2.51,2.51,-0.09,-3.46%,500
FRSM,46.50,46.01,46.01,46.01,46.01,-0.49,-1.05%,500
MRNS,63.75,64.00,64.00,64.00,64.00,0.25,0.39%,500
BOK,14.00,14.20,14.20,14.20,14.20,0.20,1.43%,500
GRYL,5.00,5.10,5.10,5.10,5.10,0.10,2.00%,500
SEL,16.70,17.10,17.10,17.10,17.10,0.40,2.40%,500
DWTMDEF,3.80,4.00,4.00,4.00,4.00,0.20,5.26%,500
PINL,4.90,5.19,5.19,5.19,5.19,0.29,5.92%,500
MSOT,57.29,61.39,61.39,61.39,61.39,4.10,7.16%,500
CCM,38.50,41.38,41.38,41.38,41.38,2.88,7.48%,500
DMILDEF,43.00,46.22,46.22,46.22,46.22,3.22,7.49%,500
PIAB,18.41,19.79,19.79,19.79,19.79,1.38,7.50%,500
FZCM,133.67,130.10,131.25,130.10,131.25,-2.42,-1.81%,400
AABS,343.00,345.00,345.00,344.00,344.00,1.00,0.29%,400
ZIL,107.33,106.52,106.52,106.51,106.51,-0.82,-0.76%,300
TICL,279.00,260.00,260.00,260.00,260.00,-19.00,-6.81%,200
RMPL,"8,791.00","8,980.00","9,100.00","8,980.00","9,100.00",309.00,3.51%,160
GATI,537.50,544.00,544.00,500.02,500.02,-37.48,-6.97%,150
SAPL,777.50,786.00,795.00,786.00,795.00,17.50,2.25%,150
BATA,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",0.00,0.00%,140
NESTLE,"6,750.00","6,800.00","6,800.00","6,725.00","6,725.00",-25.00,-0.37%,60
PMPK,"1,446.38","1,450.00","1,475.00","1,450.00","1,475.00",28.62,1.98%,60
SAPT,986.00,"1,059.00","1,059.00","1,059.00","1,059.00",73.00,7.40%,50
AKDCL,154.50,0.00,150.88,150.88,150.88,-3.62,-2.34%,0
IDYMXD,498.00,0.00,505.25,505.25,505.25,7.25,1.46%,0
