SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
BWHL,72.21,69.00,74.00,69.00,74.00,1.79,2.48%,"1,000"
TPLI,28.19,26.08,29.28,26.08,29.28,1.09,3.87%,"1,000"
LEUL,14.00,14.70,14.70,14.70,14.70,0.70,5.00%,"1,000"
IDRT,15.82,16.99,16.99,16.75,16.75,0.93,5.88%,"1,000"
AMBL,22.40,23.75,23.75,23.75,23.75,1.35,6.03%,"1,000"
AABS,320.00,319.00,319.00,311.00,315.00,-5.00,-1.56%,700
PAKT,"1,790.00","1,800.00","1,850.00","1,790.00","1,790.00",0.00,0.00%,620
MFFL,233.51,230.00,234.00,230.00,233.50,-0.01,0.00%,600
SERT,11.39,10.41,10.41,10.41,10.41,-0.98,-8.60%,500
CFL,37.90,35.10,35.10,35.10,35.10,-2.80,-7.39%,500
FTMM,17.60,16.50,16.50,16.50,16.50,-1.10,-6.25%,500
UVIC,5.30,5.01,5.01,5.01,5.01,-0.29,-5.47%,500
JKSM,41.95,40.00,40.00,40.00,40.00,-1.95,-4.65%,500
JDMT,75.01,72.51,72.51,72.51,72.51,-2.50,-3.33%,500
SIBL,8.01,7.95,7.95,7.95,7.95,-0.06,-0.75%,500
FASM,300.00,300.00,300.00,300.00,300.00,0.00,0.00%,500
SBL,7.50,7.50,7.50,7.50,7.50,0.00,0.00%,500
SAIF,16.80,17.05,17.05,17.05,17.05,0.25,1.49%,500
AKDCL,119.00,123.99,123.99,123.99,123.99,4.99,4.19%,500
MACTER,155.00,164.00,164.00,164.00,164.00,9.00,5.81%,500
BNL,29.36,31.56,31.56,31.56,31.56,2.20,7.49%,500
KHSM,8.87,9.86,9.86,9.86,9.86,0.99,11.16%,500
COLG,"3,400.00","3,400.01","3,490.00","3,376.00","3,400.00",0.00,0.00%,420
FZCM,131.51,131.75,134.00,131.75,134.00,2.49,1.89%,400
DLL,190.00,194.99,194.99,194.99,194.99,4.99,2.63%,400
SAPT,881.99,928.99,928.99,850.00,889.99,8.00,0.91%,300
NESTLE,"6,650.01","6,660.00","6,900.00","6,660.00","6,787.00",136.99,2.06%,220
MUREB,580.00,575.50,575.55,575.50,575.53,-4.47,-0.77%,100
PRET,255.00,240.00,240.00,240.00,255.00,0.00,0.00%,100
PMPK,"1,770.01","1,700.00","1,769.99","1,700.00","1,769.99",-0.02,0.00%,40
BATA,"1,592.00","1,592.00","1,592.00","1,592.00","1,592.00",0.00,0.00%,40
UPFLXD,"13,500.00","13,400.00","13,400.00","13,400.00","13,400.00",-100.00,-0.74%,20
RMPLXD,"8,700.00","8,690.00","8,690.00","8,690.00","8,690.00",-10.00,-0.11%,20
GATI,627.96,0.00,628.57,628.57,628.57,0.61,0.10%,0
SCL,212.01,0.00,216.25,216.25,216.25,4.24,2.00%,0
