SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
ARPL,597.85,597.00,604.00,590.00,590.00,-7.85,-1.31%,650
STJT,112.52,104.10,104.10,104.10,104.10,-8.42,-7.48%,500
MSCL,10.85,10.10,10.10,10.10,10.10,-0.75,-6.91%,500
JOPPDEF,49.00,46.00,46.00,46.00,46.00,-3.00,-6.12%,500
DAAG,10.57,10.15,10.15,10.15,10.15,-0.42,-3.97%,500
GAMONDEF,14.35,14.01,14.01,14.01,14.01,-0.34,-2.37%,500
ZAHID,18.61,18.56,18.56,18.56,18.56,-0.05,-0.27%,500
NAGC,48.00,50.75,50.75,50.75,50.75,2.75,5.73%,500
QUET,8.00,9.00,9.00,9.00,9.00,1.00,12.50%,500
DLL,197.51,199.95,200.00,199.95,199.99,2.48,1.26%,400
SHJS,89.75,83.02,96.42,83.02,91.95,2.20,2.45%,400
NESTLE,"6,375.00","6,300.00","6,380.00","6,250.00","6,310.00",-65.00,-1.02%,380
ISIL,339.01,364.43,364.43,364.43,364.43,25.42,7.50%,300
RMPLXD,"8,100.00","8,000.00","8,200.00","8,000.00","8,192.50",92.50,1.14%,200
TICL,251.92,265.00,265.00,265.00,265.00,13.08,5.19%,200
BTL,295.00,290.00,290.00,290.00,290.00,-5.00,-1.69%,100
KHYT,220.00,236.50,236.50,236.50,220.00,0.00,0.00%,100
OTSU,319.00,319.00,319.00,319.00,319.00,0.00,0.00%,100
POML,160.01,160.00,160.00,160.00,160.01,0.00,0.00%,100
MEHT,392.00,421.40,421.40,421.40,421.40,29.40,7.50%,100
COLG,"3,550.00","3,571.73","3,624.00","3,571.73","3,624.00",74.00,2.08%,80
UPFL,"12,133.00","12,500.00","12,500.00","12,500.00","12,500.00",367.00,3.02%,60
SFL,783.99,842.00,842.00,842.00,842.00,58.01,7.40%,50
PAKT,"1,700.00","1,689.00","1,689.00","1,689.00","1,689.00",-11.00,-0.65%,20
ILTM,"1,027.50",0.00,976.00,976.00,"1,027.50",0.00,0.00%,20
AMBL,23.54,0.00,23.51,23.51,23.51,-0.03,-0.13%,0
GATI,627.50,0.00,627.55,627.55,627.55,0.05,0.01%,0
