SYMBOL,LDCP,OPEN,HIGH,LOW,CURRENT,CHANGE,CHANGE (%),VOLUME
SML,43.70,43.80,43.80,43.80,43.80,0.10,0.23%,500
SLL,3.95,4.00,4.00,4.00,4.00,0.05,1.27%,500
SHSML,100.07,102.00,102.00,102.00,102.00,1.93,1.93%,500
UVIC,4.90,5.00,5.00,5.00,5.00,0.10,2.04%,500
TSMF,3.52,3.61,3.61,3.61,3.61,0.09,2.56%,500
ARM,11.60,11.90,11.90,11.90,11.90,0.30,2.59%,500
GFIL,4.71,5.00,5.00,5.00,5.00,0.29,6.16%,500
TSBL,10.25,10.99,10.99,10.99,10.99,0.74,7.22%,500
ASHT,11.71,12.70,12.70,12.70,12.70,0.99,8.45%,500
ILTM,966.50,966.50,986.50,966.50,968.17,1.67,0.17%,360
COLG,"3,425.00","3,499.99","3,499.99","3,400.00","3,402.51",-22.49,-0.66%,340
PMRS,550.00,510.00,510.00,510.00,510.00,-40.00,-7.27%,200
BTL,290.00,289.97,289.98,289.97,289.98,-0.02,-0.01%,200
ARPL,600.00,601.00,601.00,600.00,600.00,0.00,0.00%,200
SAPT,889.99,956.00,956.00,904.99,904.99,15.00,1.69%,150
PRET,243.00,245.00,245.00,245.00,243.00,0.00,0.00%,100
AABS,310.00,317.00,317.00,317.00,317.00,7.00,2.26%,100
FASM,300.00,308.00,308.00,308.00,308.00,8.00,2.67%,100
PMPK,"1,733.75","1,730.00","1,733.00","1,730.00","1,733.00",-0.75,-0.04%,80
SAPL,870.00,860.00,860.00,860.00,860.00,-10.00,-1.15%,50
IDYM,532.50,493.00,493.00,493.00,532.50,0.00,0.00%,50
PAKT,"1,730.00","1,700.00","1,700.00","1,700.00","1,700.00",-30.00,-1.73%,20
